athlete_id,session_id,room_id,sensor_geometry,speed_mps,speed_kmh,window_id,window_start_s,window_end_s,cadence_spm,contact_time_ms,flight_time_ms,asymmetry_pct,fatigue_score_1_10,dominant_doppler_proxy_hz,harmonic_energy_ratio,rf_snr_db,multipath_score,rf_signal_quality,vertical_force_peak_bw_proxy,lateral_force_peak_bw_proxy,braking_force_peak_bw_proxy,propulsive_force_peak_bw_proxy,vertical_loading_rate_bw_s,calf_load_contact_bw,calf_load_uplift_bw,quadriceps_load_contact_bw,hamstring_load_uplift_bw,muscle_load_index,power_wkg_proxy,global_risk_probability_14d,future_pain_or_modification_14d,simulated
ATH_WIFI_004,ATH_WIFI_004_S01_3.3mps,lab_A,left_right,3.3,11.88,12,12.0,13.0,189.24,291.88,67.73,0.615,3.81,1.0,0.32825,22.818,0.2347,0.7699,2.3171,0.0647,0.2189,0.2802,89.677,1.9731,2.2479,1.8485,1.4985,0.946,3.285,0.5833,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.3mps,lab_A,left_right,3.3,11.88,13,13.0,14.0,189.24,291.88,67.73,0.615,3.81,2.0,0.33598,18.177,0.2347,0.7921,2.3171,0.0647,0.2189,0.2802,89.677,1.9731,2.2479,1.8485,1.4985,0.946,3.285,0.5833,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.3mps,lab_A,left_right,3.3,11.88,14,14.0,15.0,189.24,291.88,67.73,0.615,3.81,2.0,0.26812,20.612,0.2347,0.8,2.3171,0.0647,0.2189,0.2802,89.677,1.9731,2.2479,1.8485,1.4985,0.946,3.285,0.5833,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.3mps,lab_A,left_right,3.3,11.88,15,15.0,16.0,189.24,291.88,67.73,0.615,3.81,2.0,0.33231,23.538,0.2347,0.8112,2.3171,0.0647,0.2189,0.2802,89.677,1.9731,2.2479,1.8485,1.4985,0.946,3.285,0.5833,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.3mps,lab_A,left_right,3.3,11.88,16,16.0,17.0,189.24,291.88,67.73,0.615,3.81,2.0,0.31625,19.241,0.2347,0.7803,2.3171,0.0647,0.2189,0.2802,89.677,1.9731,2.2479,1.8485,1.4985,0.946,3.285,0.5833,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.3mps,lab_A,left_right,3.3,11.88,17,17.0,18.0,189.24,291.88,67.73,0.615,3.81,2.0,0.29296,20.86,0.2347,0.7998,2.3171,0.0647,0.2189,0.2802,89.677,1.9731,2.2479,1.8485,1.4985,0.946,3.285,0.5833,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,0,0.0,1.0,191.17,283.59,83.73,1.394,3.81,1.0,0.29271,24.841,0.2347,0.7975,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,1,1.0,2.0,191.17,283.59,83.73,1.394,3.81,2.0,0.32564,22.424,0.2347,0.7303,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,2,2.0,3.0,191.17,283.59,83.73,1.394,3.81,2.0,0.30322,28.317,0.2347,0.7491,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,3,3.0,4.0,191.17,283.59,83.73,1.394,3.81,2.0,0.29843,25.687,0.2347,0.8024,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,4,4.0,5.0,191.17,283.59,83.73,1.394,3.81,2.0,0.36681,22.114,0.2347,0.7611,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,5,5.0,6.0,191.17,283.59,83.73,1.394,3.81,1.0,0.32144,20.089,0.2347,0.8065,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,6,6.0,7.0,191.17,283.59,83.73,1.394,3.81,2.0,0.32042,17.889,0.2347,0.8261,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,7,7.0,8.0,191.17,283.59,83.73,1.394,3.81,2.0,0.29016,25.338,0.2347,0.817,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,8,8.0,9.0,191.17,283.59,83.73,1.394,3.81,2.0,0.30955,28.764,0.2347,0.7736,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,9,9.0,10.0,191.17,283.59,83.73,1.394,3.81,2.0,0.34779,21.506,0.2347,0.7861,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,10,10.0,11.0,191.17,283.59,83.73,1.394,3.81,1.0,0.34416,17.913,0.2347,0.7564,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,11,11.0,12.0,191.17,283.59,83.73,1.394,3.81,2.0,0.32487,22.318,0.2347,0.8356,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,12,12.0,13.0,191.17,283.59,83.73,1.394,3.81,2.0,0.27646,26.313,0.2347,0.8185,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,13,13.0,14.0,191.17,283.59,83.73,1.394,3.81,2.0,0.3195,19.863,0.2347,0.8131,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,14,14.0,15.0,191.17,283.59,83.73,1.394,3.81,2.0,0.33429,20.566,0.2347,0.7835,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,15,15.0,16.0,191.17,283.59,83.73,1.394,3.81,1.0,0.30924,24.703,0.2347,0.797,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,16,16.0,17.0,191.17,283.59,83.73,1.394,3.81,2.0,0.33309,20.927,0.2347,0.805,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S01_3.7mps,lab_A,left_right,3.7,13.32,17,17.0,18.0,191.17,283.59,83.73,1.394,3.81,2.0,0.26802,25.886,0.2347,0.8316,2.3116,0.0803,0.2189,0.2796,87.252,2.077,2.1843,1.6344,1.4809,0.9221,3.819,0.711,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,0,0.0,1.0,185.09,292.03,56.92,3.358,2.36,1.0,0.27808,25.256,0.1824,0.8305,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,1,1.0,2.0,185.09,292.03,56.92,3.358,2.36,3.0,0.32801,18.256,0.1824,0.823,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,2,2.0,3.0,185.09,292.03,56.92,3.358,2.36,2.0,0.24666,24.107,0.1824,0.7498,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,3,3.0,4.0,185.09,292.03,56.92,3.358,2.36,2.0,0.32923,22.081,0.1824,0.8205,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,4,4.0,5.0,185.09,292.03,56.92,3.358,2.36,2.0,0.26968,27.03,0.1824,0.8107,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,5,5.0,6.0,185.09,292.03,56.92,3.358,2.36,2.0,0.31716,25.659,0.1824,0.8,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,6,6.0,7.0,185.09,292.03,56.92,3.358,2.36,2.0,0.30413,21.966,0.1824,0.8315,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,7,7.0,8.0,185.09,292.03,56.92,3.358,2.36,2.0,0.28612,27.356,0.1824,0.814,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,8,8.0,9.0,185.09,292.03,56.92,3.358,2.36,2.0,0.32187,22.256,0.1824,0.825,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,9,9.0,10.0,185.09,292.03,56.92,3.358,2.36,1.0,0.27024,20.767,0.1824,0.7431,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,10,10.0,11.0,185.09,292.03,56.92,3.358,2.36,1.0,0.34953,28.715,0.1824,0.7509,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,11,11.0,12.0,185.09,292.03,56.92,3.358,2.36,1.0,0.30433,21.982,0.1824,0.8136,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,12,12.0,13.0,185.09,292.03,56.92,3.358,2.36,3.0,0.32936,26.679,0.1824,0.7459,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,13,13.0,14.0,185.09,292.03,56.92,3.358,2.36,1.0,0.25445,20.659,0.1824,0.7836,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,14,14.0,15.0,185.09,292.03,56.92,3.358,2.36,3.0,0.32923,20.171,0.1824,0.8306,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,15,15.0,16.0,185.09,292.03,56.92,3.358,2.36,2.0,0.2546,26.594,0.1824,0.7679,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,16,16.0,17.0,185.09,292.03,56.92,3.358,2.36,2.0,0.32453,26.045,0.1824,0.7837,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_2.7mps,lab_A,left_right,2.7,9.72,17,17.0,18.0,185.09,292.03,56.92,3.358,2.36,2.0,0.29264,22.638,0.1824,0.7403,2.2262,0.083,0.2046,0.2607,79.09,1.7367,1.9875,1.668,1.2941,0.8358,2.906,0.537,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,0,0.0,1.0,188.13,294.45,71.8,2.561,2.36,1.0,0.28528,25.491,0.1824,0.7748,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,1,1.0,2.0,188.13,294.45,71.8,2.561,2.36,2.0,0.32509,24.187,0.1824,0.7772,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,2,2.0,3.0,188.13,294.45,71.8,2.561,2.36,2.0,0.26851,24.547,0.1824,0.8017,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,3,3.0,4.0,188.13,294.45,71.8,2.561,2.36,2.0,0.31875,23.3,0.1824,0.727,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,4,4.0,5.0,188.13,294.45,71.8,2.561,2.36,2.0,0.31558,23.205,0.1824,0.8416,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,5,5.0,6.0,188.13,294.45,71.8,2.561,2.36,2.0,0.27877,27.693,0.1824,0.8144,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,6,6.0,7.0,188.13,294.45,71.8,2.561,2.36,2.0,0.3555,20.162,0.1824,0.8251,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,7,7.0,8.0,188.13,294.45,71.8,2.561,2.36,1.0,0.30512,24.629,0.1824,0.8209,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,8,8.0,9.0,188.13,294.45,71.8,2.561,2.36,2.0,0.32473,27.053,0.1824,0.816,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,9,9.0,10.0,188.13,294.45,71.8,2.561,2.36,2.0,0.25967,23.044,0.1824,0.7381,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,10,10.0,11.0,188.13,294.45,71.8,2.561,2.36,2.0,0.32358,19.55,0.1824,0.8145,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,11,11.0,12.0,188.13,294.45,71.8,2.561,2.36,2.0,0.30976,21.948,0.1824,0.7996,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,12,12.0,13.0,188.13,294.45,71.8,2.561,2.36,2.0,0.28359,22.227,0.1824,0.8338,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,13,13.0,14.0,188.13,294.45,71.8,2.561,2.36,2.0,0.34266,25.52,0.1824,0.8116,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,14,14.0,15.0,188.13,294.45,71.8,2.561,2.36,1.0,0.32894,22.548,0.1824,0.8255,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,15,15.0,16.0,188.13,294.45,71.8,2.561,2.36,2.0,0.32597,28.908,0.1824,0.7838,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,16,16.0,17.0,188.13,294.45,71.8,2.561,2.36,2.0,0.25632,23.36,0.1824,0.7877,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.0mps,lab_A,left_right,3.0,10.8,17,17.0,18.0,188.13,294.45,71.8,2.561,2.36,2.0,0.32629,22.695,0.1824,0.8199,2.2827,0.0848,0.1898,0.3084,87.229,1.7921,2.0196,1.7785,1.4783,0.8836,3.463,0.574,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,0,0.0,1.0,187.2,277.75,73.61,3.448,2.36,1.0,0.27913,24.084,0.1824,0.8029,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,1,1.0,2.0,187.2,277.75,73.61,3.448,2.36,2.0,0.32347,25.006,0.1824,0.8065,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,2,2.0,3.0,187.2,277.75,73.61,3.448,2.36,2.0,0.25559,20.309,0.1824,0.7706,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,3,3.0,4.0,187.2,277.75,73.61,3.448,2.36,2.0,0.32108,19.434,0.1824,0.8011,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,4,4.0,5.0,187.2,277.75,73.61,3.448,2.36,2.0,0.30317,24.148,0.1824,0.8131,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,5,5.0,6.0,187.2,277.75,73.61,3.448,2.36,2.0,0.28397,15.187,0.1824,0.8239,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,6,6.0,7.0,187.2,277.75,73.61,3.448,2.36,2.0,0.32677,25.65,0.1824,0.8672,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,7,7.0,8.0,187.2,277.75,73.61,3.448,2.36,1.0,0.29329,24.574,0.1824,0.8357,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,8,8.0,9.0,187.2,277.75,73.61,3.448,2.36,2.0,0.32799,22.475,0.1824,0.8013,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,9,9.0,10.0,187.2,277.75,73.61,3.448,2.36,1.0,0.25976,25.612,0.1824,0.8567,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,10,10.0,11.0,187.2,277.75,73.61,3.448,2.36,2.0,0.32497,20.715,0.1824,0.8118,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,11,11.0,12.0,187.2,277.75,73.61,3.448,2.36,2.0,0.27247,21.652,0.1824,0.8572,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,12,12.0,13.0,187.2,277.75,73.61,3.448,2.36,2.0,0.31208,25.838,0.1824,0.757,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,13,13.0,14.0,187.2,277.75,73.61,3.448,2.36,2.0,0.31255,23.55,0.1824,0.8013,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,14,14.0,15.0,187.2,277.75,73.61,3.448,2.36,2.0,0.27353,26.509,0.1824,0.8068,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,15,15.0,16.0,187.2,277.75,73.61,3.448,2.36,2.0,0.34271,29.98,0.1824,0.8165,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,16,16.0,17.0,187.2,277.75,73.61,3.448,2.36,1.0,0.31147,20.823,0.1824,0.7955,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.3mps,lab_A,left_right,3.3,11.88,17,17.0,18.0,187.2,277.75,73.61,3.448,2.36,2.0,0.32352,23.513,0.1824,0.8078,2.2359,0.0827,0.2017,0.2918,79.017,1.8518,1.9084,1.6664,1.3849,0.8514,3.383,0.5408,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.7mps,lab_A,left_right,3.7,13.32,0,0.0,1.0,193.69,268.54,85.18,2.472,2.36,2.0,0.30681,26.913,0.1824,0.7659,2.3313,0.0874,0.2157,0.3216,88.911,2.0535,2.2442,1.6589,1.3845,0.9176,3.734,0.6994,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.7mps,lab_A,left_right,3.7,13.32,1,1.0,2.0,193.69,268.54,85.18,2.472,2.36,2.0,0.33765,23.064,0.1824,0.843,2.3313,0.0874,0.2157,0.3216,88.911,2.0535,2.2442,1.6589,1.3845,0.9176,3.734,0.6994,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.7mps,lab_A,left_right,3.7,13.32,2,2.0,3.0,193.69,268.54,85.18,2.472,2.36,2.0,0.33501,23.192,0.1824,0.8116,2.3313,0.0874,0.2157,0.3216,88.911,2.0535,2.2442,1.6589,1.3845,0.9176,3.734,0.6994,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.7mps,lab_A,left_right,3.7,13.32,3,3.0,4.0,193.69,268.54,85.18,2.472,2.36,2.0,0.30937,24.729,0.1824,0.7817,2.3313,0.0874,0.2157,0.3216,88.911,2.0535,2.2442,1.6589,1.3845,0.9176,3.734,0.6994,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.7mps,lab_A,left_right,3.7,13.32,4,4.0,5.0,193.69,268.54,85.18,2.472,2.36,2.0,0.34303,24.751,0.1824,0.8018,2.3313,0.0874,0.2157,0.3216,88.911,2.0535,2.2442,1.6589,1.3845,0.9176,3.734,0.6994,0,1
ATH_WIFI_004,ATH_WIFI_004_S02_3.7mps,lab_A,left_right,3.7,13.32,5,5.0,6.0,193.69,268.54,85.18,2.472,2.36,2.0,0.29297,18.792,0.1824,0.7844,2.3313,0.0874,0.2157,0.3216,88.911,2.0535,2.2442,1.6589,1.3845,0.9176,3.734,0.6994,0,1
